ID,Date,Sentiment
1247,2017-05-17,2
1248,2017-05-16,0
1249,2017-05-16,3
1250,2017-05-16,2
1251,2017-05-15,2
1252,2017-05-13,3
1253,2017-05-13,2
1254,2017-05-13,3
1255,2017-05-12,2
1256,2017-05-12,2
1257,2017-05-12,0
1258,2017-05-12,3
1259,2017-05-12,1
1260,2017-05-12,2
1261,2017-05-11,3
1262,2017-05-11,2
1263,2017-05-11,2
1264,2017-05-11,2
1265,2017-05-11,2
1266,2017-05-11,1
1267,2017-05-10,1
1268,2017-05-10,2
1269,2017-05-10,1
1270,2017-05-10,3
1271,2017-05-09,2
1272,2017-05-09,2
1273,2017-05-09,2
1274,2017-05-08,2
1275,2017-05-08,2
1276,2017-05-08,1
1277,2017-05-08,3
1278,2017-05-08,2
1279,2017-05-07,2
1280,2017-05-07,1
1281,2017-05-06,2
1282,2017-05-06,1
1283,2017-05-06,3
1284,2017-05-05,2
1285,2017-05-05,1
1286,2017-05-05,3
1287,2017-05-05,3
1288,2017-05-05,2
1289,2017-05-05,2
1290,2017-05-04,3
1291,2017-05-04,2
1292,2017-05-04,2
1293,2017-05-04,2
1294,2017-05-04,2
1295,2017-05-04,2
1296,2017-05-04,1
1297,2017-05-04,2
1298,2017-05-04,1
1299,2017-05-03,3
1300,2017-05-03,2
1301,2017-05-03,0
1302,2017-05-03,2
1303,2017-05-03,3
1304,2017-05-03,2
1305,2017-05-02,3
1306,2017-05-02,2
1307,2017-05-02,2
1308,2017-05-02,3
1309,2017-05-02,2
1310,2017-05-01,1
1311,2017-05-01,3
1312,2017-04-30,2
1313,2017-04-30,2
1314,2017-04-30,3
1315,2017-04-29,1
1316,2017-04-29,0
1317,2017-04-29,2
1318,2017-04-29,0
1319,2017-04-29,2
1320,2017-04-29,2
1321,2017-04-29,2
1322,2017-04-29,0
1323,2017-04-28,0
1324,2017-04-28,1
1325,2017-04-28,2
1326,2017-04-28,2
1327,2017-04-28,2
1328,2017-04-27,3
1329,2017-04-27,2
1330,2017-04-27,0
1331,2017-04-27,0
1332,2017-04-27,3
1333,2017-04-26,2
1334,2017-04-26,2
1335,2017-04-26,2
1336,2017-04-26,2
1337,2017-04-26,2
1338,2017-04-26,3
1339,2017-04-25,1
1340,2017-04-25,1
1341,2017-04-25,2
1342,2017-04-25,2
1343,2017-04-24,1
1344,2017-04-24,2
1345,2017-04-21,2
1346,2017-04-21,2
1347,2017-04-20,2
1348,2017-04-20,2
1349,2017-04-20,2
1350,2017-04-20,3
1351,2017-04-20,2
1352,2017-04-20,3
1353,2017-04-20,1
1354,2017-04-19,2
1355,2017-04-19,1
1356,2017-04-19,2
1357,2017-04-19,2
1358,2017-04-19,2
1359,2017-04-19,1
1360,2017-04-19,1
1361,2017-04-18,3
1362,2017-04-18,2
1363,2017-04-18,3
1364,2017-04-17,2
1365,2017-04-17,2
1366,2017-04-17,2
1367,2017-04-16,2
1368,2017-04-16,2
1369,2017-04-15,2
1370,2017-04-14,2
1371,2017-04-14,3
1372,2017-04-13,3
1373,2017-04-13,2
1374,2017-04-13,1
1375,2017-04-12,2
1376,2017-04-12,2
1377,2017-04-12,2
1378,2017-04-12,2
1379,2017-04-12,3
1380,2017-04-12,2
1381,2017-04-12,0
1382,2017-04-11,2
1383,2017-04-11,2
1384,2017-04-11,2
1385,2017-04-10,2
1386,2017-04-10,2
1387,2017-04-10,2
1388,2017-04-09,1
1389,2017-04-09,2
1390,2017-04-09,1
1391,2017-04-09,2
1392,2017-04-09,0
1393,2017-04-09,0
1394,2017-04-08,2
1395,2017-04-08,2
1396,2017-04-08,1
1397,2017-04-08,1
1398,2017-04-08,2
1399,2017-04-07,3
1400,2017-04-07,3
1401,2017-04-07,2
1402,2017-04-07,3
1403,2017-04-07,2
1404,2017-04-07,2
1405,2017-04-07,2
1406,2017-04-06,3
1407,2017-04-06,3
1408,2017-04-06,0
1409,2017-04-06,1
1410,2017-04-06,2
1411,2017-04-06,2
1412,2017-04-06,1
1413,2017-04-06,2
1414,2017-04-06,2
1415,2017-04-06,2
1416,2017-04-05,2
1417,2017-04-05,3
1418,2017-04-05,2
1419,2017-04-05,2
1420,2017-04-04,3
1421,2017-04-04,3
1422,2017-04-04,2
1423,2017-04-03,2
1424,2017-04-03,2
1425,2017-04-03,0
1426,2017-04-03,1
1427,2017-04-02,2
1428,2017-04-01,2
1429,2017-04-01,2
1430,2017-04-01,3
1431,2017-04-01,3
1432,2017-03-31,1
1433,2017-03-31,2
1434,2017-03-30,1
1435,2017-03-30,2
1436,2017-03-30,1
1437,2017-03-30,2
1438,2017-03-30,1
1439,2017-03-30,2
1440,2017-03-30,3
1441,2017-03-30,3
1442,2017-03-30,2
1443,2017-03-29,2
1444,2017-03-29,2
1445,2017-03-29,2
1446,2017-03-29,2
1447,2017-03-29,1
1448,2017-03-29,3
1449,2017-03-28,3
1450,2017-03-28,2
1451,2017-03-28,2
1452,2017-03-28,3
1453,2017-03-27,2
1454,2017-03-27,2
1455,2017-03-26,1
1456,2017-03-24,3
1457,2017-03-24,2
1458,2017-03-24,1
1459,2017-03-24,2
1460,2017-03-24,2
1461,2017-03-24,3
1462,2017-03-24,2
1463,2017-03-23,2
1464,2017-03-23,2
1465,2017-03-23,2
1466,2017-03-23,2
1467,2017-03-23,2
1468,2017-03-23,2
1469,2017-03-22,2
1470,2017-03-22,0
1471,2017-03-21,2
1472,2017-03-21,3
1473,2017-03-21,2
1474,2017-03-21,0
1475,2017-03-21,3
1476,2017-03-21,0
1477,2017-03-20,2
1478,2017-03-20,2
1479,2017-03-20,0
1480,2017-03-20,2
1481,2017-03-20,1
1482,2017-03-20,2
1483,2017-03-17,2
1484,2017-03-17,2
1485,2017-03-17,1
1486,2017-03-17,2
1487,2017-03-17,2
1488,2017-03-16,3
1489,2017-03-16,3
1490,2017-03-16,3
1491,2017-03-16,2
1492,2017-03-16,0
1493,2017-03-16,3
1494,2017-03-16,2
1495,2017-03-16,2
1496,2017-03-16,2
1497,2017-03-16,2
1498,2017-03-15,3
1499,2017-03-15,2
1500,2017-03-15,2
1501,2017-03-15,2
1502,2017-03-15,2
1503,2017-03-15,2
1504,2017-03-15,3
1505,2017-03-14,3
1506,2017-03-14,3
1507,2017-03-14,2
1508,2017-03-14,2
1509,2017-03-14,2
1510,2017-03-14,2
1511,2017-03-14,2
1512,2017-03-13,2
1513,2017-03-13,2
1514,2017-03-12,0
1515,2017-03-12,2
1516,2017-03-12,2
1517,2017-03-12,2
1518,2017-03-12,2
1519,2017-03-12,2
1520,2017-03-11,2
1521,2017-03-11,2
1522,2017-03-11,0
1523,2017-03-10,2
1524,2017-03-10,2
1525,2017-03-10,2
1526,2017-03-10,2
1527,2017-03-09,2
1528,2017-03-09,3
1529,2017-03-09,2
1530,2017-03-09,3
1531,2017-03-09,2
1532,2017-03-09,3
1533,2017-03-08,2
1534,2017-03-08,1
1535,2017-03-08,2
1536,2017-03-08,3
1537,2017-03-08,2
1538,2017-03-08,2
1539,2017-03-07,2
1540,2017-03-07,3
1541,2017-03-07,3
1542,2017-03-07,2
1543,2017-03-07,2
1544,2017-03-07,2
1545,2017-03-07,3
1546,2017-03-06,2
1547,2017-03-06,2
1548,2017-03-06,2
1549,2017-03-06,2
1550,2017-03-06,3
1551,2017-03-05,1
1552,2017-03-05,2
1553,2017-03-05,1
1554,2017-03-05,2
1555,2017-03-05,2
1556,2017-03-04,2
1557,2017-03-04,0
1558,2017-03-04,2
1559,2017-03-03,3
1560,2017-03-03,0
1561,2017-03-03,2
1562,2017-03-03,0
1563,2017-03-03,1
1564,2017-03-03,3
1565,2017-03-02,2
1566,2017-03-02,2
1567,2017-03-02,2
1568,2017-03-01,2
1569,2017-03-01,2
1570,2017-03-01,3
1571,2017-03-01,1
1572,2017-03-01,1
1573,2017-02-28,2
1574,2017-02-28,2
1575,2017-02-28,2
1576,2017-02-28,3
1577,2017-02-28,2
1578,2017-02-28,3
1579,2017-02-27,2
1580,2017-02-27,2
1581,2017-02-27,3
1582,2017-02-27,2
1583,2017-02-27,2
1584,2017-02-26,2
1585,2017-02-25,0
1586,2017-02-25,3
1587,2017-02-25,0
1588,2017-02-25,3
1589,2017-02-25,2
1590,2017-02-25,3
1591,2017-02-25,2
1592,2017-02-25,1
1593,2017-02-25,2
1594,2017-02-24,2
1595,2017-02-24,0
1596,2017-02-24,3
1597,2017-02-24,2
1598,2017-02-24,2
1599,2017-02-24,2
1600,2017-02-24,1
1601,2017-02-24,2
1602,2017-02-24,0
1603,2017-02-23,2
1604,2017-02-23,2
1605,2017-02-23,2
1606,2017-02-23,2
1607,2017-02-23,0
1608,2017-02-23,2
1609,2017-02-23,3
1610,2017-02-22,3
1611,2017-02-22,2
1612,2017-02-22,3
1613,2017-02-22,2
1614,2017-02-22,0
1615,2017-02-22,2
1616,2017-02-22,3
1617,2017-02-22,3
1618,2017-02-21,2
1619,2017-02-21,2
1620,2017-02-21,2
1621,2017-02-21,2
1622,2017-02-21,1
1623,2017-02-20,3
1624,2017-02-20,2
1625,2017-02-20,2
1626,2017-02-20,2
1627,2017-02-19,3
1628,2017-02-18,2
1629,2017-02-18,1
1630,2017-02-18,2
1631,2017-02-18,2
1632,2017-02-17,2
1633,2017-02-17,2
1634,2017-02-17,2
1635,2017-02-17,2
1636,2017-02-17,3
1637,2017-02-17,3
1638,2017-02-16,2
1639,2017-02-16,2
1640,2017-02-15,0
1641,2017-02-15,2
1642,2017-02-15,2
1643,2017-02-15,3
1644,2017-02-15,1
1645,2017-02-15,3
1646,2017-02-14,3
1647,2017-02-14,0
1648,2017-02-14,2
1649,2017-02-14,3
1650,2017-02-14,2
1651,2017-02-14,2
1652,2017-02-14,2
1653,2017-02-14,2
1654,2017-02-14,2
1655,2017-02-13,3
1656,2017-02-13,2
1657,2017-02-12,3
1658,2017-02-12,2
1659,2017-02-11,2
1660,2017-02-11,2
1661,2017-02-11,2
1662,2017-02-11,3
1663,2017-02-11,1
1664,2017-02-11,2
1665,2017-02-10,2
1666,2017-02-10,3
1667,2017-02-10,2
1668,2017-02-10,2
1669,2017-02-10,3
1670,2017-02-10,3
1671,2017-02-09,2
1672,2017-02-09,2
1673,2017-02-09,2
1674,2017-02-08,2
1675,2017-02-08,2
1676,2017-02-08,2
1677,2017-02-08,0
1678,2017-02-08,2
1679,2017-02-08,2
1680,2017-02-07,1
1681,2017-02-07,2
1682,2017-02-07,2
1683,2017-02-07,1
1684,2017-02-07,2
1685,2017-02-06,2
1686,2017-02-06,3
1687,2017-02-06,2
1688,2017-02-06,2
1689,2017-02-05,2
1690,2017-02-05,2
1691,2017-02-04,2
1692,2017-02-04,2
1693,2017-02-04,1
1694,2017-02-03,3
1695,2017-02-03,3
1696,2017-02-03,3
1697,2017-02-03,2
1698,2017-02-03,0
1699,2017-02-03,1
1700,2017-02-03,0
1701,2017-02-03,2
1702,2017-02-02,2
1703,2017-02-02,2
1704,2017-02-02,2
1705,2017-02-02,2
1706,2017-02-02,2
1707,2017-02-01,2
1708,2017-02-01,2
1709,2017-02-01,2
1710,2017-02-01,3
1711,2017-02-01,0
1712,2017-02-01,2
1713,2017-02-01,3
1714,2017-01-31,2
1715,2017-01-31,2
1716,2017-01-31,2
1717,2017-01-31,2
1718,2017-01-31,2
1719,2017-01-31,2
1720,2017-01-31,3
1721,2017-01-30,2
1722,2017-01-30,1
1723,2017-01-30,2
1724,2017-01-30,2
1725,2017-01-30,2
1726,2017-01-30,2
1727,2017-01-28,2
1728,2017-01-28,3
1729,2017-01-28,2
1730,2017-01-27,1
1731,2017-01-27,1
1732,2017-01-27,3
1733,2017-01-27,2
1734,2017-01-26,2
1735,2017-01-26,2
1736,2017-01-26,2
1737,2017-01-26,2
1738,2017-01-26,2
1739,2017-01-26,0
1740,2017-01-25,0
1741,2017-01-25,1
1742,2017-01-25,1
1743,2017-01-25,2
1744,2017-01-25,0
1745,2017-01-24,2
1746,2017-01-24,2
1747,2017-01-23,2
1748,2017-01-23,2
1749,2017-01-23,2
1750,2017-01-22,2
1751,2017-01-22,2
1752,2017-01-21,2
1753,2017-01-21,1
1754,2017-01-21,1
1755,2017-01-21,3
1756,2017-01-21,1
1757,2017-01-20,2
1758,2017-01-20,0
1759,2017-01-20,2
1760,2017-01-20,2
1761,2017-01-20,2
1762,2017-01-19,1
1763,2017-01-19,2
1764,2017-01-19,2
1765,2017-01-19,2
1766,2017-01-18,2
1767,2017-01-18,2
1768,2017-01-18,2
1769,2017-01-18,0
1770,2017-01-17,2
1771,2017-01-17,2
1772,2017-01-17,1
1773,2017-01-17,2
1774,2017-01-17,1
1775,2017-01-17,2
1776,2017-01-16,3
1777,2017-01-15,2
1778,2017-01-14,2
1779,2017-01-14,2
1780,2017-01-14,3
1781,2017-01-13,3
1782,2017-01-13,2
1783,2017-01-13,1
1784,2017-01-12,2
1785,2017-01-12,2
1786,2017-01-12,2
1787,2017-01-12,2
1788,2017-01-12,2
1789,2017-01-12,0
1790,2017-01-12,1
1791,2017-01-11,2
1792,2017-01-11,2
1793,2017-01-11,3
1794,2017-01-11,2
1795,2017-01-10,3
1796,2017-01-10,0
1797,2017-01-10,3
1798,2017-01-10,1
1799,2017-01-10,2
1800,2017-01-10,2
1801,2017-01-09,3
1802,2017-01-08,2
1803,2017-01-08,2
1804,2017-01-08,3
1805,2017-01-08,2
1806,2017-01-07,2
1807,2017-01-06,2
1808,2017-01-06,2
1809,2017-01-06,2
1810,2017-01-06,0
1811,2017-01-05,2
1812,2017-01-05,0
1813,2017-01-04,2
1814,2017-01-04,2
1815,2017-01-04,3
1816,2017-01-04,2
1817,2017-01-03,2
1818,2017-01-02,2
1819,2016-12-31,2
1820,2016-12-30,2
1821,2016-12-30,2
1822,2016-12-30,2
1823,2016-12-29,1
1824,2016-12-29,2
1825,2016-12-29,2
1826,2016-12-29,2
1827,2016-12-29,1
1828,2016-12-28,2
1829,2016-12-28,2
1830,2016-12-27,1
1831,2016-12-27,2
1832,2016-12-26,2
1833,2016-12-26,2
1834,2016-12-25,2
1835,2016-12-25,2
1836,2016-12-24,2
1837,2016-12-24,2
1838,2016-12-24,3
1839,2016-12-23,2
1840,2016-12-23,3
1841,2016-12-23,2
1842,2016-12-23,2
1843,2016-12-23,2
1844,2016-12-23,0
1845,2016-12-22,3
1846,2016-12-21,2
1847,2016-12-21,3
1848,2016-12-21,2
1849,2016-12-20,3
1850,2016-12-20,2
1851,2016-12-20,2
1852,2016-12-20,2
1853,2016-12-20,2
1854,2016-12-20,3
1855,2016-12-20,3
1856,2016-12-19,2
1857,2016-12-19,3
1858,2016-12-18,2
1859,2016-12-18,3
1860,2016-12-18,2
1861,2016-12-18,2
1862,2016-12-18,2
1863,2016-12-17,2
1864,2016-12-17,0
1865,2016-12-16,2
1866,2016-12-16,0
1867,2016-12-16,2
1868,2016-12-16,2
1869,2016-12-16,1
1870,2016-12-16,0
1871,2016-12-16,2
1872,2016-12-16,1
1873,2016-12-15,2
1874,2016-12-15,1
1875,2016-12-15,3
1876,2016-12-15,2
1877,2016-12-14,2
1878,2016-12-14,2
1879,2016-12-14,2
1880,2016-12-14,2
1881,2016-12-13,2
1882,2016-12-13,2
1883,2016-12-13,2
1884,2016-12-12,2
1885,2016-12-12,2
1886,2016-12-12,2
1887,2016-12-11,0
1888,2016-12-11,0
1889,2016-12-11,1
1890,2016-12-11,2
1891,2016-12-11,2
1892,2016-12-10,2
1893,2016-12-10,2
1894,2016-12-09,2
1895,2016-12-09,3
1896,2016-12-09,2
1897,2016-12-09,2
1898,2016-12-09,1
1899,2016-12-08,2
1900,2016-12-08,2
1901,2016-12-08,2
1902,2016-12-08,3
1903,2016-12-07,2
1904,2016-12-07,2
1905,2016-12-07,2
1906,2016-12-07,2
1907,2016-12-06,3
1908,2016-12-06,2
1909,2016-12-06,2
1910,2016-12-06,2
1911,2016-12-06,2
1912,2016-12-06,2
1913,2016-12-05,3
1914,2016-12-05,3
1915,2016-12-05,1
1916,2016-12-04,2
1917,2016-12-04,0
1918,2016-12-04,2
1919,2016-12-04,1
1920,2016-12-03,3
1921,2016-12-03,3
1922,2016-12-02,2
1923,2016-12-02,2
1924,2016-12-02,2
1925,2016-12-02,2
1926,2016-12-02,2
1927,2016-12-01,3
1928,2016-11-30,2
1929,2016-11-30,2
1930,2016-11-30,2
1931,2016-11-29,3
1932,2016-11-29,3
1933,2016-11-28,2
1934,2016-11-28,3
1935,2016-11-28,2
1936,2016-11-27,2
1937,2016-11-27,2
1938,2016-11-26,3
1939,2016-11-25,2
1940,2016-11-24,2
1941,2016-11-24,1
1942,2016-11-24,2
1943,2016-11-24,2
1944,2016-11-23,2
1945,2016-11-23,0
1946,2016-11-23,2
1947,2016-11-23,2
1948,2016-11-22,1
1949,2016-11-22,2
1950,2016-11-22,1
1951,2016-11-22,3
1952,2016-11-22,3
1953,2016-11-21,3
1954,2016-11-21,0
1955,2016-11-21,2
1956,2016-11-21,3
1957,2016-11-20,1
1958,2016-11-20,2
1959,2016-11-19,2
1960,2016-11-19,2
1961,2016-11-18,2
1962,2016-11-18,2
1963,2016-11-18,1
1964,2016-11-18,2
1965,2016-11-17,2
1966,2016-11-17,2
1967,2016-11-17,2
1968,2016-11-17,1
1969,2016-11-17,3
1970,2016-11-17,2
1971,2016-11-16,2
1972,2016-11-16,2
1973,2016-11-16,2
1974,2016-11-16,1
1975,2016-11-15,3
1976,2016-11-15,0
1977,2016-11-15,2
1978,2016-11-15,2
1979,2016-11-15,2
1980,2016-11-15,3
1981,2016-11-15,1
1982,2016-11-14,2
1983,2016-11-14,2
1984,2016-11-14,2
1985,2016-11-13,1
1986,2016-11-13,2
1987,2016-11-13,2
1988,2016-11-13,2
1989,2016-11-12,2
1990,2016-11-12,2
1991,2016-11-12,2
1992,2016-11-12,2
1993,2016-11-12,1
1994,2016-11-11,2
1995,2016-11-11,2
1996,2016-11-11,2
1997,2016-11-11,2
1998,2016-11-11,1
1999,2016-11-11,3
2000,2016-11-10,2
2001,2016-11-10,2
2002,2016-11-09,2
2003,2016-11-09,2
2004,2016-11-09,2
2005,2016-11-09,2
2006,2016-11-09,2
2007,2016-11-08,3
2008,2016-11-08,2
2009,2016-11-08,3
2010,2016-11-08,2
2011,2016-11-08,3
2012,2016-11-08,1
2013,2016-11-08,2
2014,2016-11-08,2
2015,2016-11-08,3
2016,2016-11-08,2
2017,2016-11-07,2
2018,2016-11-07,2
2019,2016-11-07,3
2020,2016-11-07,2
2021,2016-11-06,3
2022,2016-11-06,1
2023,2016-11-06,0
2024,2016-11-06,0
2025,2016-11-05,2
2026,2016-11-05,2
2027,2016-11-05,1
2028,2016-11-05,2
2029,2016-11-05,2
2030,2016-11-04,2
2031,2016-11-04,2
2032,2016-11-04,2
2033,2016-11-04,2
2034,2016-11-04,2
2035,2016-11-04,2
2036,2016-11-04,2
2037,2016-11-04,2
2038,2016-11-03,1
2039,2016-11-03,2
2040,2016-11-03,2
2041,2016-11-02,2
2042,2016-11-02,1
2043,2016-11-02,2
2044,2016-11-01,2
2045,2016-11-01,3
2046,2016-11-01,3
2047,2016-11-01,2
2048,2016-11-01,2
2049,2016-11-01,2
2050,2016-11-01,0
2051,2016-11-01,2
2052,2016-10-31,2
2053,2016-10-31,3
2054,2016-10-31,2
2055,2016-10-29,3
2056,2016-10-29,3
2057,2016-10-29,0
2058,2016-10-29,2
2059,2016-10-29,3
2060,2016-10-28,1
2061,2016-10-28,1
2062,2016-10-28,3
2063,2016-10-28,3
2064,2016-10-28,2
2065,2016-10-27,0
2066,2016-10-27,0
2067,2016-10-27,3
2068,2016-10-27,1
2069,2016-10-26,2
2070,2016-10-26,2
2071,2016-10-26,3
2072,2016-10-26,1
2073,2016-10-26,2
2074,2016-10-26,2
2075,2016-10-26,2
2076,2016-10-26,3
2077,2016-10-25,3
2078,2016-10-25,3
2079,2016-10-25,2
2080,2016-10-25,2
2081,2016-10-25,3
2082,2016-10-25,2
2083,2016-10-24,2
2084,2016-10-24,2
2085,2016-10-23,2
2086,2016-10-22,2
2087,2016-10-22,2
2088,2016-10-22,3
2089,2016-10-22,2
2090,2016-10-21,2
2091,2016-10-21,3
2092,2016-10-21,2
2093,2016-10-21,2
2094,2016-10-21,0
2095,2016-10-20,2
2096,2016-10-19,3
2097,2016-10-19,3
2098,2016-10-19,2
2099,2016-10-19,1
2100,2016-10-18,2
2101,2016-10-18,0
2102,2016-10-18,2
2103,2016-10-18,3
2104,2016-10-18,2
2105,2016-10-18,3
2106,2016-10-18,2
2107,2016-10-18,2
2108,2016-10-18,2
2109,2016-10-17,2
2110,2016-10-17,2
2111,2016-10-17,2
2112,2016-10-16,2
2113,2016-10-16,2
2114,2016-10-16,2
2115,2016-10-15,2
2116,2016-10-15,2
2117,2016-10-15,3
2118,2016-10-14,1
2119,2016-10-14,2
2120,2016-10-14,2
2121,2016-10-14,2
2122,2016-10-14,1
2123,2016-10-14,2
2124,2016-10-14,2
2125,2016-10-14,2
2126,2016-10-14,3
2127,2016-10-13,3
2128,2016-10-13,2
2129,2016-10-12,2
2130,2016-10-12,1
2131,2016-10-12,3
2132,2016-10-12,3
2133,2016-10-12,2
2134,2016-10-11,2
2135,2016-10-11,2
2136,2016-10-11,3
2137,2016-10-11,0
2138,2016-10-11,2
2139,2016-10-10,2
2140,2016-10-10,2
2141,2016-10-10,3
2142,2016-10-10,3
2143,2016-10-09,2
2144,2016-10-09,2
2145,2016-10-09,2
2146,2016-10-09,3
2147,2016-10-09,1
2148,2016-10-08,1
2149,2016-10-08,2
2150,2016-10-08,3
2151,2016-10-08,2
2152,2016-10-08,0
2153,2016-10-07,3
2154,2016-10-07,3
2155,2016-10-07,2
2156,2016-10-07,2
2157,2016-10-07,2
2158,2016-10-07,1
2159,2016-10-06,1
2160,2016-10-06,3
2161,2016-10-06,2
2162,2016-10-05,2
2163,2016-10-05,3
2164,2016-10-05,3
2165,2016-10-05,3
2166,2016-10-05,2
2167,2016-10-04,2
2168,2016-10-04,2
2169,2016-10-04,2
2170,2016-10-03,2
2171,2016-10-03,2
2172,2016-10-03,2
2173,2016-10-03,2
2174,2016-10-03,3
2175,2016-10-03,2
2176,2016-10-02,3
2177,2016-10-01,3
2178,2016-10-01,2
2179,2016-10-01,2
2180,2016-10-01,3
2181,2016-09-30,2
2182,2016-09-30,2
2183,2016-09-30,3
2184,2016-09-30,0
2185,2016-09-30,2
2186,2016-09-29,3
2187,2016-09-29,2
2188,2016-09-29,2
2189,2016-09-29,2
2190,2016-09-28,2
2191,2016-09-28,2
2192,2016-09-28,2
2193,2016-09-27,3
2194,2016-09-27,3
2195,2016-09-27,2
2196,2016-09-26,2
2197,2016-09-26,2
2198,2016-09-25,2
2199,2016-09-24,2
2200,2016-09-24,2
2201,2016-09-24,2
2202,2016-09-24,3
2203,2016-09-23,2
2204,2016-09-23,2
2205,2016-09-23,2
2206,2016-09-23,3
2207,2016-09-23,3
2208,2016-09-23,2
2209,2016-09-23,3
2210,2016-09-22,2
2211,2016-09-22,2
2212,2016-09-22,1
2213,2016-09-21,2
2214,2016-09-21,3
2215,2016-09-21,1
2216,2016-09-20,2
2217,2016-09-20,2
2218,2016-09-20,1
2219,2016-09-20,2
2220,2016-09-20,2
2221,2016-09-20,0
2222,2016-09-19,2
2223,2016-09-19,2
2224,2016-09-19,2
2225,2016-09-17,2
2226,2016-09-16,2
2227,2016-09-16,1
2228,2016-09-16,1
2229,2016-09-16,3
2230,2016-09-15,2
2231,2016-09-15,2
2232,2016-09-15,2
2233,2016-09-15,2
2234,2016-09-15,2
2235,2016-09-15,3
2236,2016-09-14,1
2237,2016-09-14,3
2238,2016-09-13,2
2239,2016-09-13,2
2240,2016-09-13,3
2241,2016-09-12,2
2242,2016-09-12,2
2243,2016-09-12,3
2244,2016-09-11,2
2245,2016-09-09,3
2246,2016-09-09,2
2247,2016-09-08,3
2248,2016-09-08,2
2249,2016-09-08,2
2250,2016-09-08,2
2251,2016-09-07,2
2252,2016-09-07,3
2253,2016-09-07,3
2254,2016-09-07,2
2255,2016-09-06,2
2256,2016-09-05,2
2257,2016-09-05,0
2258,2016-09-05,2
2259,2016-09-03,1
2260,2016-09-02,0
2261,2016-09-02,2
2262,2016-09-02,3
2263,2016-09-02,3
2264,2016-09-02,2
2265,2016-09-02,2
2266,2016-09-01,0
2267,2016-09-01,2
2268,2016-08-31,2
2269,2016-08-31,2
2270,2016-08-31,3
2271,2016-08-30,2
2272,2016-08-30,3
2273,2016-08-30,2
2274,2016-08-30,2
2275,2016-08-30,0
2276,2016-08-30,1
2277,2016-08-30,2
2278,2016-08-29,3
2279,2016-08-29,2
2280,2016-08-28,2
2281,2016-08-27,3
2282,2016-08-26,3
2283,2016-08-26,0
2284,2016-08-26,3
2285,2016-08-26,2
2286,2016-08-25,2
2287,2016-08-25,2
2288,2016-08-25,2
2289,2016-08-23,2
2290,2016-08-23,2
2291,2016-08-23,3
2292,2016-08-23,1
2293,2016-08-23,2
2294,2016-08-22,3
2295,2016-08-22,2
2296,2016-08-22,1
2297,2016-08-22,2
2298,2016-08-22,2
2299,2016-08-22,3
2300,2016-08-22,2
2301,2016-08-21,3
2302,2016-08-21,3
2303,2016-08-19,0
2304,2016-08-19,2
2305,2016-08-19,2
2306,2016-08-19,2
2307,2016-08-18,2
2308,2016-08-18,1
2309,2016-08-17,3
2310,2016-08-17,3
2311,2016-08-16,2
2312,2016-08-16,1
2313,2016-08-16,3
2314,2016-08-16,2
2315,2016-08-15,2
2316,2016-08-15,2
2317,2016-08-15,2
2318,2016-08-12,2
2319,2016-08-12,2
2320,2016-08-11,3
2321,2016-08-11,2
2322,2016-08-11,2
2323,2016-08-11,3
2324,2016-08-10,2
2325,2016-08-10,2
2326,2016-08-09,3
2327,2016-08-09,0
2328,2016-08-08,2
2329,2016-08-08,2
2330,2016-08-06,2
2331,2016-08-06,2
2332,2016-08-06,0
2333,2016-08-06,2
2334,2016-08-05,3
2335,2016-08-05,2
2336,2016-08-05,2
2337,2016-08-04,3
2338,2016-08-04,2
2339,2016-08-04,2
2340,2016-08-03,2
2341,2016-08-03,2
2342,2016-08-02,2
2343,2016-08-01,2
2344,2016-08-01,3
2345,2016-07-31,2
2346,2016-07-30,2
2347,2016-07-29,2
2348,2016-07-29,1
2349,2016-07-29,3
2350,2016-07-28,0
2351,2016-07-28,3
2352,2016-07-28,3
2353,2016-07-27,2
2354,2016-07-27,2
2355,2016-07-27,3
2356,2016-07-27,3
2357,2016-07-26,3
2358,2016-07-26,1
2359,2016-07-26,2
2360,2016-07-25,2
2361,2016-07-25,2
2362,2016-07-25,2
2363,2016-07-24,2
2364,2016-07-23,1
2365,2016-07-23,2
2366,2016-07-23,3
2367,2016-07-23,2
2368,2016-07-23,2
2369,2016-07-22,2
2370,2016-07-22,2
2371,2016-07-22,2
2372,2016-07-22,2
2373,2016-07-21,0
2374,2016-07-21,2
2375,2016-07-21,3
2376,2016-07-21,2
2377,2016-07-20,1
2378,2016-07-20,2
2379,2016-07-20,3
2380,2016-07-19,0
2381,2016-07-19,1
2382,2016-07-19,2
2383,2016-07-19,2
2384,2016-07-18,2
2385,2016-07-18,1
2386,2016-07-18,2
2387,2016-07-18,2
2388,2016-07-16,2
2389,2016-07-16,2
2390,2016-07-15,2
2391,2016-07-14,3
2392,2016-07-12,2
2393,2016-07-11,3
2394,2016-07-09,0
2395,2016-07-08,2
2396,2016-07-08,1
2397,2016-07-08,2
2398,2016-07-08,2
2399,2016-07-07,2
2400,2016-07-07,2
2401,2016-07-06,2
2402,2016-07-06,3
2403,2016-07-06,2
2404,2016-07-05,2
2405,2016-07-05,2
2406,2016-07-02,2
2407,2016-07-01,2
2408,2016-06-30,0
2409,2016-06-30,1
2410,2016-06-30,3
2411,2016-06-29,3
